Object ID,Storm Identifier,Ocean Basin,Sub - Region,Storm Name,Available Storm Type,Calendar Year,Observation Date,Geograpic Latitude,Geographic Longitude,Maximum Sustained Wind (knots),Minimum Sea Level Pressure (millibars)
675841,2020205N26272,,GM,Hanna,TS,2020,7/26/2020 4:00:00 AM,27.1,-94.5,55,993
675842,2020205N26272,,GM,Hanna,TS,2020,7/26/2020 4:00:00 AM,27.1,-94.9,58,991
675843,2020205N26272,,GM,Hanna,TS,2020,7/26/2020 4:00:00 AM,27.1,-95.3,60,988
675844,2020205N26272,,GM,Hanna,TS,2020,7/26/2020 4:00:00 AM,27.1,-95.6,65,985
675845,2020205N26272,,GM,Hanna,TS,2020,7/26/2020 4:00:00 AM,27.1,-96.0,70,981
675846,2020205N26272,,GM,Hanna,TS,2020,7/26/2020 4:00:00 AM,27.0,-96.4,75,977
675847,2020205N26272,,GM,Hanna,TS,2020,7/26/2020 4:00:00 AM,26.9,-96.8,80,973
675848,2020205N26272,,GM,Hanna,TS,2020,7/26/2020 4:00:00 AM,26.8,-97.2,80,973
675849,2020205N26272,,GM,Hanna,TS,2020,7/26/2020 4:00:00 AM,26.8,-97.3,80,973
675850,2020205N26272,,GM,Hanna,TS,2020,7/26/2020 4:00:00 AM,26.7,-97.5,80,974
675851,2020205N26272,,,Hanna,TS,2020,7/27/2020 4:00:00 AM,26.7,-97.6,75,976
675852,2020205N26272,,,Hanna,TS,2020,7/27/2020 4:00:00 AM,26.6,-98.0,65,982
675853,2020205N26272,,,Hanna,TS,2020,7/27/2020 4:00:00 AM,26.5,-98.5,55,987
675854,2020205N26272,,,Hanna,TS,2020,7/27/2020 4:00:00 AM,26.4,-98.9,48,992
675855,2020205N26272,,,Hanna,TS,2020,7/27/2020 4:00:00 AM,26.2,-99.3,40,996
675856,2020205N26272,,,Hanna,TS,2020,7/27/2020 4:00:00 AM,26.0,-99.8,35,998
677633,2020261N21265,,GM,Beta,TS,2020,9/21/2020 4:00:00 AM,27.5,-93.6,55,996
677634,2020261N21265,,GM,Beta,TS,2020,9/21/2020 4:00:00 AM,27.5,-93.9,53,995
677635,2020261N21265,,GM,Beta,TS,2020,9/22/2020 4:00:00 AM,27.5,-94.1,50,993
677636,2020261N21265,,GM,Beta,TS,2020,9/22/2020 4:00:00 AM,27.5,-94.4,48,994
677637,2020261N21265,,GM,Beta,TS,2020,9/22/2020 4:00:00 AM,27.6,-94.8,45,995
677638,2020261N21265,,GM,Beta,TS,2020,9/22/2020 4:00:00 AM,27.7,-95.2,45,996
677639,2020261N21265,,GM,Beta,TS,2020,9/22/2020 4:00:00 AM,27.8,-95.5,45,997
677640,2020261N21265,,GM,Beta,TS,2020,9/22/2020 4:00:00 AM,27.9,-95.8,43,998
677641,2020261N21265,,GM,Beta,TS,2020,9/22/2020 4:00:00 AM,28.1,-96.0,40,999
677642,2020261N21265,,GM,Beta,TS,2020,9/22/2020 4:00:00 AM,28.2,-96.2,43,999
677643,2020261N21265,,GM,Beta,TS,2020,9/23/2020 4:00:00 AM,28.3,-96.3,45,998
677644,2020261N21265,,GM,Beta,TS,2020,9/23/2020 4:00:00 AM,28.4,-96.4,45,997
677645,2020261N21265,,GM,Beta,TS,2020,9/23/2020 4:00:00 AM,28.4,-96.39,45,997
677646,2020261N21265,,GM,Beta,TS,2020,9/23/2020 4:00:00 AM,28.6,-96.6,40,999
677647,2020261N21265,,,Beta,TS,2020,9/23/2020 4:00:00 AM,28.7,-96.8,38,1001
677648,2020261N21265,,,Beta,TS,2020,9/23/2020 4:00:00 AM,28.8,-96.8,35,1002
677649,2020261N21265,,,Beta,TS,2020,9/23/2020 4:00:00 AM,28.9,-96.7,30,1004
677650,2020261N21265,,,Beta,TS,2020,9/23/2020 4:00:00 AM,28.9,-96.5,25,1006
677651,2020261N21265,,,Beta,TS,2020,9/23/2020 4:00:00 AM,28.9,-96.2,25,1007
677652,2020261N21265,,,Beta,ET,2020,9/24/2020 4:00:00 AM,29.0,-95.8,25,1007
677653,2020261N21265,,,Beta,ET,2020,9/24/2020 4:00:00 AM,29.2,-95.6,25,1007
677654,2020261N21265,,,Beta,ET,2020,9/24/2020 4:00:00 AM,29.4,-95.4,25,1007
677655,2020261N21265,,GM,Beta,ET,2020,9/24/2020 4:00:00 AM,29.7,-95.0,25,1007
677656,2020261N21265,,,Beta,ET,2020,9/24/2020 4:00:00 AM,30.0,-94.6,25,1007
677657,2020261N21265,,,Beta,ET,2020,9/24/2020 4:00:00 AM,30.2,-94.2,25,1007
677658,2020261N21265,,,Beta,ET,2020,9/24/2020 4:00:00 AM,30.3,-93.8,25,1006
678247,2020279N16284,,GM,Delta,TS,2020,10/10/2020 4:00:00 AM,25.8,-93.6,105,953
678248,2020279N16284,,GM,Delta,TS,2020,10/10/2020 4:00:00 AM,26.3,-93.7,105,953
678249,2020279N16284,,GM,Delta,TS,2020,10/10/2020 4:00:00 AM,26.9,-93.8,103,956
678250,2020279N16284,,GM,Delta,TS,2020,10/10/2020 4:00:00 AM,27.5,-93.8,100,958
678251,2020279N16284,,GM,Delta,TS,2020,10/10/2020 4:00:00 AM,28.1,-93.8,95,962
678252,2020279N16284,,GM,Delta,TS,2020,10/10/2020 4:00:00 AM,28.7,-93.6,90,966
684663,2021256N21265,,GM,Nicholas,TS,2021,9/14/2021 4:00:00 AM,25.9,-96.7,50,1000
684664,2021256N21265,,GM,Nicholas,TS,2021,9/14/2021 4:00:00 AM,26.5,-96.7,53,999
684665,2021256N21265,,GM,Nicholas,TS,2021,9/14/2021 4:00:00 AM,27.0,-96.6,55,998
684666,2021256N21265,,GM,Nicholas,TS,2021,9/14/2021 4:00:00 AM,27.5,-96.4,60,993
684667,2021256N21265,,GM,Nicholas,TS,2021,9/15/2021 4:00:00 AM,28.0,-96.2,65,988
684668,2021256N21265,,GM,Nicholas,TS,2021,9/15/2021 4:00:00 AM,28.3,-95.9,65,990
684669,2021256N21265,,GM,Nicholas,TS,2021,9/15/2021 4:00:00 AM,28.7,-95.7,65,991
684670,2021256N21265,,,Nicholas,TS,2021,9/15/2021 4:00:00 AM,28.8,-95.7,65,991
684671,2021256N21265,,,Nicholas,TS,2021,9/15/2021 4:00:00 AM,29.2,-95.6,58,995
684672,2021256N21265,,,Nicholas,TS,2021,9/15/2021 4:00:00 AM,29.3,-95.4,50,999
684673,2021256N21265,,,Nicholas,TS,2021,9/15/2021 4:00:00 AM,29.5,-95.2,43,1001
684674,2021256N21265,,GM,Nicholas,TS,2021,9/15/2021 4:00:00 AM,29.6,-94.9,35,1003
684675,2021256N21265,,,Nicholas,TS,2021,9/15/2021 4:00:00 AM,29.7,-94.7,33,1003
684676,2021256N21265,,,Nicholas,TS,2021,9/16/2021 4:00:00 AM,29.9,-94.4,30,1003
684677,2021256N21265,,,Nicholas,TS,2021,9/16/2021 4:00:00 AM,30.1,-94.1,30,1004
684678,2021256N21265,,,Nicholas,TS,2021,9/16/2021 4:00:00 AM,30.2,-93.8,30,1004
684679,2021256N21265,,,Nicholas,TS,2021,9/16/2021 4:00:00 AM,30.3,-93.5,28,1005
696028,2023234N25271,,GM,Harold,TS,2023,8/23/2023 4:00:00 AM,25.8,-94.3,40,1003
696029,2023234N25271,,GM,Harold,TS,2023,8/23/2023 4:00:00 AM,26.3,-95.3,45,1000
696030,2023234N25271,,GM,Harold,TS,2023,8/23/2023 4:00:00 AM,26.8,-96.4,50,996
696031,2023234N25271,,GM,Harold,TS,2023,8/23/2023 4:00:00 AM,27.1,-97.4,50,995
696032,2023234N25271,,,Harold,TS,2023,8/23/2023 4:00:00 AM,27.3,-98.3,40,997
696033,2023234N25271,,,Harold,TS,2023,8/23/2023 4:00:00 AM,27.5,-99.2,35,1000
696034,2023234N25271,,,Harold,TS,2023,8/24/2023 4:00:00 AM,27.7,-100.1,30,1002
696035,2023234N25271,,,Harold,TS,2023,8/24/2023 4:00:00 AM,28.0,-100.9,28,1005
696036,2023234N25271,,,Harold,TS,2023,8/24/2023 4:00:00 AM,28.5,-101.7,25,1007
696037,2023234N25271,,,Harold,TS,2023,8/24/2023 4:00:00 AM,29.1,-102.5,23,1009
699914,2024178N09335,,GM,Beryl,TS,2024,7/8/2024 4:00:00 AM,25.9,-95.1,55,991
699915,2024178N09335,,GM,Beryl,TS,2024,7/8/2024 4:00:00 AM,26.3,-95.3,55,990
699916,2024178N09335,,GM,Beryl,TS,2024,7/8/2024 4:00:00 AM,26.7,-95.5,58,988
699917,2024178N09335,,GM,Beryl,TS,2024,7/9/2024 4:00:00 AM,27.1,-95.6,60,986
699918,2024178N09335,,GM,Beryl,TS,2024,7/9/2024 4:00:00 AM,27.6,-95.8,65,984
699919,2024178N09335,,GM,Beryl,TS,2024,7/9/2024 4:00:00 AM,28.2,-95.9,70,982
699920,2024178N09335,,GM,Beryl,TS,2024,7/9/2024 4:00:00 AM,28.7,-96.0,68,981
699921,2024178N09335,,,Beryl,TS,2024,7/9/2024 4:00:00 AM,29.2,-95.9,65,979
699922,2024178N09335,,,Beryl,TS,2024,7/9/2024 4:00:00 AM,29.9,-95.8,58,983
699923,2024178N09335,,,Beryl,TS,2024,7/9/2024 4:00:00 AM,30.6,-95.5,50,987
699924,2024178N09335,,,Beryl,TS,2024,7/9/2024 4:00:00 AM,31.4,-95.2,40,992
699925,2024178N09335,,,Beryl,TS,2024,7/10/2024 4:00:00 AM,32.1,-94.8,30,997
699926,2024178N09335,,,Beryl,TS,2024,7/10/2024 4:00:00 AM,32.8,-94.7,28,1001
699927,2024178N09335,,,Beryl,TS,2024,7/10/2024 4:00:00 AM,33.5,-94.3,25,1004
699928,2024178N09335,,,Beryl,TS,2024,7/10/2024 4:00:00 AM,34.2,-93.5,25,1004
701135,2024251N19272,,GM,Francine,TS,2024,9/12/2024 4:00:00 AM,26.0,-94.7,65,982
701136,2024251N19272,,GM,Francine,TS,2024,9/12/2024 4:00:00 AM,26.3,-94.4,73,980
701137,2024251N19272,,GM,Francine,TS,2024,9/12/2024 4:00:00 AM,26.6,-94.1,80,977
701138,2024251N19272,,GM,Francine,TS,2024,9/12/2024 4:00:00 AM,27.0,-93.7,80,977
